geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	http://amigo.geneontology.org/amigo/term/GO:0002562	55	10	2.98176441596846	3.35371900826446	0.000647879366018955	0.014788891496102	2956;3148;3329;3978;4436;5591;7037;7374;9156;79915	EXO1;ATAD5;UNG;MSH6;MSH2;HMGB2;LIG1;PRKDC;HSPD1;TFRC	geneontology_Biological_Process
GO:0016444	somatic cell DNA recombination	http://amigo.geneontology.org/amigo/term/GO:0016444	55	10	2.98176441596846	3.35371900826446	0.000647879366018955	0.014788891496102	2956;3148;3329;3978;4436;5591;7037;7374;9156;79915	EXO1;ATAD5;UNG;MSH6;MSH2;HMGB2;LIG1;PRKDC;HSPD1;TFRC	geneontology_Biological_Process
GO:0001556	oocyte maturation	http://amigo.geneontology.org/amigo/term/GO:0001556	21	6	1.13849186791523	5.27012987012987	0.000665798171584742	0.0151368813226555	675;891;2069;6790;9319;26271	CCNB1;TRIP13;AURKA;FBXO5;BRCA2;EREG	geneontology_Biological_Process
GO:0070317	negative regulation of G0 to G1 transition	http://amigo.geneontology.org/amigo/term/GO:0070317	37	8	2.00591424346969	3.98820638820639	0.000676753328666568	0.0153244023743258	672;1111;1869;2146;5888;6241;8317;23512	CHEK1;BRCA1;RRM2;RAD51;CDC7;EZH2;E2F1;SUZ12	geneontology_Biological_Process
GO:0032467	positive regulation of cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0032467	29	7	1.57220305569246	4.45235109717868	0.000726796754897618	0.0163920176473124	990;1894;9212;9493;9585;9928;29127	KIF23;CDC6;KIF14;RACGAP1;AURKB;KIF20B;ECT2	geneontology_Biological_Process
GO:0007292	female gamete generation	http://amigo.geneontology.org/amigo/term/GO:0007292	87	13	4.71660916707738	2.75621734587252	0.000769535141251332	0.0172870572802531	675;891;2069;5347;6790;7153;7272;8061;9319;23397;26271;84515;259266	TTK;NCAPH;TOP2A;ASPM;PLK1;CCNB1;TRIP13;AURKA;FBXO5;MCM8;BRCA2;FOSL1;EREG	geneontology_Biological_Process
GO:0021700	developmental maturation	http://amigo.geneontology.org/amigo/term/GO:0021700	219	24	11.8728437654017	2.0214196762142	0.000782316050305099	0.0175047081453643	675;891;991;1001;1050;1080;2069;2261;4057;5881;6363;6690;6790;7298;8851;9319;9928;10265;10365;11005;26256;26271;26585;51083	KIF14;CDC20;CCNB1;TRIP13;AURKA;TYMS;FBXO5;BRCA2;CDK5R1;KLF2;IRX5;CFTR;SPINK5;RAC3;GREM1;GAL;CEBPA;CABYR;FGFR3;CDH3;CCL19;SPINK1;EREG;LTF	geneontology_Biological_Process
GO:0042769	DNA damage response, detection of DNA damage	http://amigo.geneontology.org/amigo/term/GO:0042769	38	8	2.06012814194184	3.88325358851675	0.000817206232515133	0.018141978361836	5111;5982;5983;5984;5985;7398;8091;51514	DTL;RFC4;RFC5;RFC3;RFC2;PCNA;USP1;HMGA2	geneontology_Biological_Process
GO:0070316	regulation of G0 to G1 transition	http://amigo.geneontology.org/amigo/term/GO:0070316	38	8	2.06012814194184	3.88325358851675	0.000817206232515133	0.018141978361836	672;1111;1869;2146;5888;6241;8317;23512	CHEK1;BRCA1;RRM2;RAD51;CDC7;EZH2;E2F1;SUZ12	geneontology_Biological_Process
GO:0048469	cell maturation	http://amigo.geneontology.org/amigo/term/GO:0048469	133	17	7.21044849679645	2.35768967874231	0.000824554612477435	0.0182336080516983	675;891;1050;1080;2069;5881;6363;6690;6790;7298;9319;9928;10265;10365;26256;26271;51083	KIF14;CCNB1;TRIP13;AURKA;TYMS;FBXO5;BRCA2;KLF2;IRX5;CFTR;RAC3;GAL;CEBPA;CABYR;CCL19;SPINK1;EREG	geneontology_Biological_Process
GO:0007095	mitotic G2 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0007095	15	5	0.813208477082307	6.14848484848485	0.000876580991921339	0.0191595559662807	641;983;2956;8091;63967	CLSPN;CDK1;BLM;MSH6;HMGA2	geneontology_Biological_Process
GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	http://amigo.geneontology.org/amigo/term/GO:0006978	15	5	0.813208477082307	6.14848484848485	0.000876580991921339	0.0191595559662807	672;675;2305;4582;11200	FOXM1;BRCA1;BRCA2;CHEK2;MUC1	geneontology_Biological_Process
GO:0070828	heterochromatin organization	http://amigo.geneontology.org/amigo/term/GO:0070828	15	5	0.813208477082307	6.14848484848485	0.000876580991921339	0.0191595559662807	1029;3070;3159;4017;8091	HELLS;HMGA1;LOXL2;HMGA2;CDKN2A	geneontology_Biological_Process
GO:0045911	positive regulation of DNA recombination	http://amigo.geneontology.org/amigo/term/GO:0045911	30	7	1.62641695416461	4.30393939393939	0.000904320033959793	0.0196898296624861	641;2187;2956;4436;7037;7374;79915	BLM;FANCB;ATAD5;UNG;MSH6;MSH2;TFRC	geneontology_Biological_Process
GO:0007018	microtubule-based movement	http://amigo.geneontology.org/amigo/term/GO:0007018	171	20	9.27057663873829	2.15736310473153	0.000938847700089895	0.0203632828743636	547;1062;3797;3832;3833;3837;7345;8936;9493;9585;9787;9928;10112;11004;24137;26256;29127;56992;81930;117178	KIF23;KIF4A;KIF2C;KIF11;KIF14;DLGAP5;KIF15;KIFC1;RACGAP1;CENPE;KIF20A;KIF18A;KIF20B;KPNB1;SSX2IP;KIF3C;WASF1;KIF1A;UCHL1;CABYR	geneontology_Biological_Process
GO:2001021	negative regulation of response to DNA damage stimulus	http://amigo.geneontology.org/amigo/term/GO:2001021	58	10	3.14440611138492	3.18025078369906	0.000998776083934061	0.0215804252333997	641;972;1191;2187;4582;8091;10721;11200;26271;79915	POLQ;BLM;FBXO5;FANCB;ATAD5;CHEK2;CLU;MUC1;HMGA2;CD74	geneontology_Biological_Process
GO:0002478	antigen processing and presentation of exogenous peptide antigen	http://amigo.geneontology.org/amigo/term/GO:0002478	112	15	6.07195662888122	2.47037337662338	0.00101315461941565	0.0218078642605018	972;1062;1510;3115;3119;3123;3127;3797;3832;9493;11004;24137;29127;56992;81930	KIF23;KIF4A;KIF2C;KIF11;KIF15;RACGAP1;CENPE;KIF18A;KIF3C;CTSE;HLA-DPB1;HLA-DRB1;CD74;HLA-DRB5;HLA-DQB1	geneontology_Biological_Process
GO:0051298	centrosome duplication	http://amigo.geneontology.org/amigo/term/GO:0051298	49	9	2.65648102513553	3.38794063079777	0.00111071312724187	0.0238172235352887	672;675;899;1017;6491;9793;10733;163786;284403	BRCA1;PLK4;STIL;CDK2;SASS6;CCNF;BRCA2;WDR62;CKAP5	geneontology_Biological_Process
GO:0010569	regulation of double-strand break repair via homologous recombination	http://amigo.geneontology.org/amigo/term/GO:0010569	23	6	1.24691966485954	4.81185770750988	0.0011289439524127	0.0241167989230501	641;1111;2187;5888;10635;10721	CHEK1;RAD51AP1;POLQ;RAD51;BLM;FANCB	geneontology_Biological_Process
GO:0045023	G0 to G1 transition	http://amigo.geneontology.org/amigo/term/GO:0045023	40	8	2.16855593888615	3.68909090909091	0.00116806904529909	0.0248587927272111	672;1111;1869;2146;5888;6241;8317;23512	CHEK1;BRCA1;RRM2;RAD51;CDC7;EZH2;E2F1;SUZ12	geneontology_Biological_Process
GO:0097327	response to antineoplastic agent	http://amigo.geneontology.org/amigo/term/GO:0097327	80	12	4.3371118777723	2.76681818181818	0.00117280845577694	0.0248661747870909	358;440;641;672;1373;1663;1789;1978;2706;5111;5888;8914	BRCA1;RAD51;BLM;TIMELESS;PCNA;DNMT3B;DDX11;EIF4EBP1;ASNS;AQP1;GJB2;CPS1	geneontology_Biological_Process
GO:0042772	DNA damage response, signal transduction resulting in transcription	http://amigo.geneontology.org/amigo/term/GO:0042772	16	5	0.86742237555446	5.76420454545454	0.00121867027973654	0.0257421360208529	672;675;2305;4582;11200	FOXM1;BRCA1;BRCA2;CHEK2;MUC1	geneontology_Biological_Process
GO:2000278	regulation of DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:2000278	92	13	4.98767865943815	2.60642292490119	0.0013111481155248	0.0275926003047802	908;1736;1843;4751;5982;5983;5984;5985;9212;22948;26585;63922;79075	NEK2;AURKB;DSCC1;RFC4;RFC5;RFC3;RFC2;DKC1;CCT5;CCT6A;CHTF18;GREM1;DUSP1	geneontology_Biological_Process
GO:0072425	signal transduction involved in G2 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072425	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	672;1111;5347;51514	CHEK1;BRCA1;DTL;PLK1	geneontology_Biological_Process
GO:1904668	positive regulation of ubiquitin protein ligase activity	http://amigo.geneontology.org/amigo/term/GO:1904668	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	991;5347;11065;27338	PLK1;CDC20;UBE2C;UBE2S	geneontology_Biological_Process
GO:0031507	heterochromatin assembly	http://amigo.geneontology.org/amigo/term/GO:0031507	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	1029;3070;3159;8091	HELLS;HMGA1;HMGA2;CDKN2A	geneontology_Biological_Process
GO:0007100	mitotic centrosome separation	http://amigo.geneontology.org/amigo/term/GO:0007100	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	1111;3832;4751;6790	CHEK1;KIF11;NEK2;AURKA	geneontology_Biological_Process
GO:0006335	DNA replication-dependent nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0006335	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	4678;8208;10036;55723	ASF1B;CHAF1A;CHAF1B;NASP	geneontology_Biological_Process
GO:0034723	DNA replication-dependent nucleosome organization	http://amigo.geneontology.org/amigo/term/GO:0034723	10	4	0.542138984721538	7.37818181818182	0.00138031415972162	0.0284143943933967	4678;8208;10036;55723	ASF1B;CHAF1A;CHAF1B;NASP	geneontology_Biological_Process
GO:2000241	regulation of reproductive process	http://amigo.geneontology.org/amigo/term/GO:2000241	104	14	5.63824544110399	2.48304195804196	0.00140340871637978	0.0287851331283549	991;993;995;1843;6469;6690;6790;7272;9319;10371;26271;27306;56729;259266	TTK;ASPM;CDC20;CDC25A;CDC25C;TRIP13;AURKA;FBXO5;SHH;HPGDS;SEMA3A;DUSP1;RETN;SPINK1	geneontology_Biological_Process
GO:0007548	sex differentiation	http://amigo.geneontology.org/amigo/term/GO:0007548	216	23	11.7102020699852	1.96409932659933	0.00147282210782318	0.0300998048822636	675;2069;2175;2189;2288;3148;3206;4436;4521;4678;6240;6469;6943;7080;8999;10265;10371;56729;57122;81930;83990;84733;259266	ASPM;BRIP1;KIF18A;FANCA;FANCG;BRCA2;MSH2;HMGB2;RRM1;NUP107;NASP;NUDT1;FKBP4;SHH;TCF21;SEMA3A;IRX5;CBX2;NKX2-1;CDKL2;HOXA10;RETN;EREG	geneontology_Biological_Process
GO:0090398	cellular senescence	http://amigo.geneontology.org/amigo/term/GO:0090398	51	9	2.76490882207984	3.25508021390374	0.00149366768850456	0.0303069992280442	1021;1029;3014;3159;5591;5933;8091;10135;26271	FBXO5;RBL1;HMGA1;H2AFX;PRKDC;NAMPT;CDK6;HMGA2;CDKN2A	geneontology_Biological_Process
GO:0016445	somatic diversification of immunoglobulins	http://amigo.geneontology.org/amigo/term/GO:0016445	51	9	2.76490882207984	3.25508021390374	0.00149366768850456	0.0303069992280442	2956;3329;4436;5591;7037;7374;9156;10721;79915	EXO1;POLQ;ATAD5;UNG;MSH6;MSH2;PRKDC;HSPD1;TFRC	geneontology_Biological_Process
GO:0048145	regulation of fibroblast proliferation	http://amigo.geneontology.org/amigo/term/GO:0048145	72	11	3.90340068999507	2.81805555555556	0.00159679965395942	0.0322838672895154	358;890;891;972;990;1021;1869;2069;5319;5591;8877	CDC6;CCNA2;CCNB1;E2F1;PRKDC;PLA2G1B;SPHK1;AQP1;CDK6;CD74;EREG	geneontology_Biological_Process
GO:0019985	translesion synthesis	http://amigo.geneontology.org/amigo/term/GO:0019985	33	7	1.78905864958107	3.91267217630854	0.0016477116319642	0.0325506993545693	5111;5427;5982;5983;5984;5985;51514	DTL;RFC4;RFC5;POLE2;RFC3;RFC2;PCNA	geneontology_Biological_Process
GO:0046112	nucleobase biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0046112	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	790;1373;8833;10606;56952	GMPS;PAICS;CAD;PRTFDC1;CPS1	geneontology_Biological_Process
GO:0006541	glutamine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006541	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	440;790;1373;8833;26227	GMPS;CAD;ASNS;PHGDH;CPS1	geneontology_Biological_Process
GO:0007063	regulation of sister chromatid cohesion	http://amigo.geneontology.org/amigo/term/GO:0007063	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	699;1663;2237;9700;113130	BUB1;CDCA5;ESPL1;FEN1;DDX11	geneontology_Biological_Process
GO:0007129	synapsis	http://amigo.geneontology.org/amigo/term/GO:0007129	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	898;2177;9134;9319;83990	BRIP1;FANCD2;TRIP13;CCNE1;CCNE2	geneontology_Biological_Process
GO:0071168	protein localization to chromatin	http://amigo.geneontology.org/amigo/term/GO:0071168	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	2146;4436;5347;84515;113130	CDCA5;PLK1;EZH2;MCM8;MSH2	geneontology_Biological_Process
GO:0070987	error-free translesion synthesis	http://amigo.geneontology.org/amigo/term/GO:0070987	17	5	0.921636274026614	5.42513368983957	0.00165024743239028	0.0325506993545693	5111;5982;5983;5984;5985	RFC4;RFC5;RFC3;RFC2;PCNA	geneontology_Biological_Process
GO:0048144	fibroblast proliferation	http://amigo.geneontology.org/amigo/term/GO:0048144	73	11	3.95761458846723	2.77945205479452	0.00179044265493666	0.0351933884360988	358;890;891;972;990;1021;1869;2069;5319;5591;8877	CDC6;CCNA2;CCNB1;E2F1;PRKDC;PLA2G1B;SPHK1;AQP1;CDK6;CD74;EREG	geneontology_Biological_Process
GO:0007099	centriole replication	http://amigo.geneontology.org/amigo/term/GO:0007099	25	6	1.35534746180384	4.42690909090909	0.00180565964767887	0.0352477216052072	672;1017;6491;10733;163786;284403	BRCA1;PLK4;STIL;CDK2;SASS6;WDR62	geneontology_Biological_Process
GO:0040001	establishment of mitotic spindle localization	http://amigo.geneontology.org/amigo/term/GO:0040001	25	6	1.35534746180384	4.42690909090909	0.00180565964767887	0.0352477216052072	1058;3837;9700;10403;29899;51203	CENPA;ESPL1;NDC80;NUSAP1;KPNB1;GPSM2	geneontology_Biological_Process
GO:0045739	positive regulation of DNA repair	http://amigo.geneontology.org/amigo/term/GO:0045739	43	8	2.33119763430261	3.43171247357294	0.00190902862474074	0.0370103117967716	641;672;1663;2187;2305;3014;5111;8914	FOXM1;BRCA1;BLM;TIMELESS;FANCB;PCNA;H2AFX;DDX11	geneontology_Biological_Process
GO:0046605	regulation of centrosome cycle	http://amigo.geneontology.org/amigo/term/GO:0046605	43	8	2.33119763430261	3.43171247357294	0.00190902862474074	0.0370103117967716	672;899;1111;3832;4751;6491;6790;10733	CHEK1;KIF11;BRCA1;NEK2;PLK4;STIL;AURKA;CCNF	geneontology_Biological_Process
GO:0045137	development of primary sexual characteristics	http://amigo.geneontology.org/amigo/term/GO:0045137	182	20	9.86692952193199	2.02697302697303	0.00201727937526797	0.0389754899091876	675;2069;2175;2189;3148;3206;4436;4521;4678;6240;6943;7080;10265;10371;56729;57122;81930;83990;84733;259266	ASPM;BRIP1;KIF18A;FANCA;FANCG;BRCA2;MSH2;HMGB2;RRM1;NUP107;NASP;NUDT1;TCF21;SEMA3A;IRX5;CBX2;NKX2-1;HOXA10;RETN;EREG	geneontology_Biological_Process
GO:0048002	antigen processing and presentation of peptide antigen	http://amigo.geneontology.org/amigo/term/GO:0048002	120	15	6.50566781665845	2.30568181818182	0.00205009633592113	0.0394497550452035	972;1062;1510;3115;3119;3123;3127;3797;3832;9493;11004;24137;29127;56992;81930	KIF23;KIF4A;KIF2C;KIF11;KIF15;RACGAP1;CENPE;KIF18A;KIF3C;CTSE;HLA-DPB1;HLA-DRB1;CD74;HLA-DRB5;HLA-DQB1	geneontology_Biological_Process
GO:0009263	deoxyribonucleotide biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009263	11	4	0.596352883193692	6.70743801652893	0.00207666967028275	0.0394497550452035	1841;6240;6241;7298	RRM2;TYMS;RRM1;DTYMK	geneontology_Biological_Process
GO:0086069	bundle of His cell to Purkinje myocyte communication	http://amigo.geneontology.org/amigo/term/GO:0086069	11	4	0.596352883193692	6.70743801652893	0.00207666967028275	0.0394497550452035	1824;1829;1832;5318	DSP;DSC2;DSG2;PKP2	geneontology_Biological_Process
GO:0051299	centrosome separation	http://amigo.geneontology.org/amigo/term/GO:0051299	11	4	0.596352883193692	6.70743801652893	0.00207666967028275	0.0394497550452035	1111;3832;4751;6790	CHEK1;KIF11;NEK2;AURKA	geneontology_Biological_Process
GO:0051447	negative regulation of meiotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051447	11	4	0.596352883193692	6.70743801652893	0.00207666967028275	0.0394497550452035	1843;7272;9319;26271	TTK;TRIP13;FBXO5;DUSP1	geneontology_Biological_Process
GO:1901654	response to ketone	http://amigo.geneontology.org/amigo/term/GO:1901654	170	19	9.21636274026614	2.06155080213904	0.00212852514778994	0.0402996015439426	358;790;1080;1373;1789;1829;1843;1978;2353;2354;2706;4678;5111;5723;6363;7298;8061;10365;114131	TYMS;PCNA;DNMT3B;CAD;NASP;EIF4EBP1;PSPH;KLF2;DSG2;AQP1;FOS;CFTR;FOSL1;DUSP1;GJB2;UCN3;CCL19;FOSB;CPS1	geneontology_Biological_Process
GO:0042044	fluid transport	http://amigo.geneontology.org/amigo/term/GO:0042044	18	5	0.975850172498768	5.12373737373737	0.00218424811227202	0.0412167618785731	358;360;361;362;1080	AQP3;AQP1;AQP4;CFTR;AQP5	geneontology_Biological_Process
GO:0045840	positive regulation of mitotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0045840	44	8	2.38541153277477	3.35371900826446	0.00222482356062548	0.0418429441086406	2069;6790;9700;9787;11065;51203;81620;113130	CDCA5;ESPL1;DLGAP5;NUSAP1;CDT1;AURKA;UBE2C;EREG	geneontology_Biological_Process
GO:0098534	centriole assembly	http://amigo.geneontology.org/amigo/term/GO:0098534	26	6	1.409561360276	4.25664335664336	0.00224146936450476	0.0420164174584815	672;1017;6491;10733;163786;284403	BRCA1;PLK4;STIL;CDK2;SASS6;WDR62	geneontology_Biological_Process
GO:0072527	pyrimidine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072527	54	9	2.9275505174963	3.07424242424242	0.00226002219222676	0.0422243750171475	790;1373;1841;6240;6996;7083;7298;7371;7374	TYMS;TK1;UNG;RRM1;DTYMK;TDG;CAD;UCK2;CPS1	geneontology_Biological_Process
GO:0048608	reproductive structure development	http://amigo.geneontology.org/amigo/term/GO:0048608	350	32	18.9748644652538	1.68644155844156	0.00254971451808683	0.0474800456805578	133;675;899;1050;2069;2175;2189;2288;2705;2706;2707;3148;3206;4436;4521;4678;5268;6240;6469;6943;7080;8061;8614;10265;10371;10733;56729;57122;81930;83990;144455;259266	PLK4;ASPM;BRIP1;KIF18A;FANCA;CCNF;FANCG;E2F7;BRCA2;MSH2;HMGB2;RRM1;NUP107;NASP;NUDT1;FKBP4;SHH;STC2;TCF21;SEMA3A;GJB1;IRX5;NKX2-1;ADM;HOXA10;FOSL1;SERPINB5;CEBPA;GJB2;RETN;EREG;GJB3	geneontology_Biological_Process
GO:0016064	immunoglobulin mediated immune response	http://amigo.geneontology.org/amigo/term/GO:0016064	99	13	5.36717594874322	2.42213039485767	0.00257133224349759	0.0477256125588192	718;722;730;972;1191;2956;3119;3329;4436;7037;7374;9156;79915	EXO1;ATAD5;UNG;MSH6;MSH2;HSPD1;TFRC;C7;C4BPA;CLU;CD74;HLA-DQB1;C3	geneontology_Biological_Process
GO:0016447	somatic recombination of immunoglobulin gene segments	http://amigo.geneontology.org/amigo/term/GO:0016447	45	8	2.43962543124692	3.27919191919192	0.00258021274300058	0.0477339357455107	2956;3329;4436;5591;7037;7374;9156;79915	EXO1;ATAD5;UNG;MSH6;MSH2;PRKDC;HSPD1;TFRC	geneontology_Biological_Process
GO:0000228	nuclear chromosome	http://amigo.geneontology.org/amigo/term/GO:0000228	451	75	19.4411650485437	3.85779349193983	0	0	86;332;641;672;675;699;701;891;983;1058;1111;1663;1763;1869;2146;2237;2956;3012;3014;3015;3148;3619;4171;4172;4173;4174;4175;4176;4436;4582;4678;4751;5111;5347;5426;5427;5557;5558;5591;5888;6772;6790;6839;7153;7283;8091;8208;8318;8914;9212;9918;10036;10365;10403;10592;10635;10951;11073;23310;23397;23512;23649;27127;29128;51659;55388;55723;79172;79980;80174;81611;83540;84296;113130;146956	NCAPH;BUB1;MCM10;CDCA5;CHEK1;EME1;BUB1B;CENPA;TOP2A;BRCA1;NEK2;RAD51AP1;NDC80;CDC45;PLK1;NUF2;CDK1;MCM4;UHRF1;RAD51;CCNB1;BLM;MCM6;AURKB;BIRC5;FEN1;TIMELESS;MCM2;ASF1B;AURKA;CHAF1A;INCENP;CENPO;CHAF1B;GINS4;EZH2;NCAPD2;E2F1;POLE2;TOPBP1;PRIM1;MCM7;POLA2;DSN1;GINS2;DBF4B;NCAPD3;DNA2;SMC2;BRCA2;H2AFZ;POLE;MSH6;MSH2;MCM3;SUV39H1;HMGB2;PRIM2;MCM5;PCNA;TUBG1;SUZ12;H2AFX;PRKDC;ACTL6A;NASP;CBX1;DDX11;ANP32E;STAT1;KLF2;SMC1B;MUC1;HMGA2;HIST1H2AE	geneontology_Cellular_Component
GO:0044454	nuclear chromosome part	http://amigo.geneontology.org/amigo/term/GO:0044454	422	66	18.1910679611651	3.62815422057128	0	0	86;641;672;675;699;701;891;983;1058;1663;1763;1869;2146;2237;2956;3012;3014;3015;3148;3619;4171;4172;4173;4174;4175;4176;4436;4582;4678;5111;5347;5426;5427;5557;5558;5591;5888;6772;6790;8208;8318;8914;9212;9918;10036;10365;10403;10635;10951;23310;23397;23512;23649;27127;29128;51659;55388;55723;79172;79980;80174;81611;83540;84296;113130;146956	NCAPH;BUB1;MCM10;CDCA5;EME1;BUB1B;CENPA;BRCA1;RAD51AP1;NDC80;CDC45;PLK1;NUF2;CDK1;MCM4;UHRF1;RAD51;CCNB1;BLM;MCM6;AURKB;FEN1;TIMELESS;MCM2;ASF1B;AURKA;CHAF1A;INCENP;CENPO;CHAF1B;GINS4;EZH2;NCAPD2;E2F1;POLE2;PRIM1;MCM7;POLA2;DSN1;GINS2;DBF4B;NCAPD3;DNA2;BRCA2;H2AFZ;POLE;MSH6;MSH2;MCM3;HMGB2;PRIM2;MCM5;PCNA;SUZ12;H2AFX;PRKDC;ACTL6A;NASP;CBX1;DDX11;ANP32E;STAT1;KLF2;SMC1B;MUC1;HIST1H2AE	geneontology_Cellular_Component
GO:0098687	chromosomal region	http://amigo.geneontology.org/amigo/term/GO:0098687	260	72	11.2077669902913	6.42411642411642	0	0	332;641;675;699;701;891;983;1017;1058;1062;1063;1111;1763;1786;2237;3014;3070;3619;4085;4171;4172;4173;4174;4175;4176;4436;4751;5111;5347;5591;5888;6790;6839;7272;9212;9401;9735;9793;9918;10403;10615;10951;11004;11130;11200;11339;23310;27085;27127;54821;55055;55143;55166;55355;55839;57122;57405;64105;64151;64946;79075;79172;79723;79980;81620;81930;83540;113130;147841;220134;221150;348235	TTK;KIF2C;SPAG5;HJURP;BUB1;CDCA5;CHEK1;BUB1B;NCAPG;CENPA;CDCA8;NEK2;SKA3;NDC80;SPC25;CENPE;PLK1;NUF2;ZWINT;SKA1;CDK1;MCM4;RAD51;CCNB1;CENPF;BLM;MCM6;AURKB;DSCC1;MAD2L1;BIRC5;FEN1;MCM2;ERCC6L;SPC24;OIP5;CDT1;AURKA;KIF18A;CDK2;CENPN;INCENP;KNTC1;HELLS;CENPO;CENPK;CENPH;ZWILCH;NCAPD2;MTBP;MCM7;DSN1;NCAPD3;DNA2;RECQL4;BRCA2;MSH2;SUV39H2;MCM3;SUV39H1;MCM5;PCNA;CHEK2;NUP107;H2AFX;PRKDC;CENPQ;CKAP5;SKA2;CBX1;DNMT1;SMC1B	geneontology_Cellular_Component
